"id","name","popularity","duration_ms","explicit","artists","id_artists","release_date","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature"
"02ez4pi2F5ZAPIdVQq8hBI","ซักกะนิด",24,218507,0,"['Tata Young']","['7dJ3pPuDcHLEwhtlZNJKcr']","1997-11-06",0.93300,0.976,10,-5.4140,0,0.06160,0.0583,0.000453,0.321000,0.931,124.0090,4
"02f78OnF8VlkACM7ZrzPbx","Ardon gli incensi",0,302695,0,"['Gaetano Donizetti', 'Ugo Tansini', 'Orchestra Sinfonica e Coro di Torino della RAI']","['2jCGEMSZXMSOImpD8sqo56', '6XZGcqdyGhQcIrvb5J5CSW', '12vx5jubsuop7nNGeDCFp9']","1951",0.31300,0.0465,3,-19.9190,1,0.05380,0.978,0.0219,0.205000,0.0754,75.0440,4
"02fcjwBDIojIdeB6om1xpE","Dil Deewana",44,355265,0,"['Lata Mangeshkar']","['61JrslREXq98hurYL2hYoc']","1989-12-29",0.44100,0.5,8,-7.5260,1,0.03570,0.785,0.00441,0.069700,0.574,81.0420,4
"02h44zLgeREsufs4mahj0B","029 - Hundediebe kennen keine Gnade - Teil 14",28,88733,0,"['TKKG Retro-Archiv']","['0i38tQX5j4gZ0KS3eCMoIl']","1984-04-01",0.63800,0.43,1,-14.2520,1,0.64000,0.719,0.0,0.813000,0.448,112.7940,3
"02l857T9AcfQ2JClmMe8CD","Así",11,122107,0,"['Chucho Avellanet']","['4fr6dA1fcSVYHEptBDaWzN']","1965-05-06",0.22700,0.389,7,-10.1950,1,0.03060,0.887,1e-06,0.104000,0.422,92.6490,4
"02lI7Q5IBgWpl4CNiB5k8h","Amor Es Amar - Remasterizado",0,242000,0,"['Francisco Canaro', 'Lidia Desmond']","['2maQMqxNnlRrBrS1oAsrX9', '4tWwEVgamjc7GmhFCigwzq']","1933-01-07",0.41000,0.111,3,-19.8760,1,0.11100,0.995,0.303,0.249000,0.511,147.3190,3
"02tf4vrkTFIJSxvpJOcg8t","Dama Española - Remasterizado",0,193493,0,"['Francisco Canaro', 'Agustín Irusta']","['2maQMqxNnlRrBrS1oAsrX9', '1QzkpIrrMhBwTa1eb7o9XD']","1932-12-19",0.56700,0.562,5,-5.5250,1,0.03840,0.945,0.0699,0.716000,0.871,128.2000,3
"02uSeDrB7UyxUiJHRjtZRB","040 - Duell im Morgengrauen - Teil 25",28,105347,0,"['TKKG Retro-Archiv']","['0i38tQX5j4gZ0KS3eCMoIl']","1985-09-01",0.52100,0.633,5,-5.0610,1,0.55500,0.655,0.0,0.456000,0.669,160.5190,1
"02yKk07IYQa2k68UVjOays","Preetam Tera Mera Pyar",0,185202,0,"['Lata Mangeshkar']","['61JrslREXq98hurYL2hYoc']","1948-01-01",0.41500,0.215,5,-13.4280,0,0.09200,0.995,0.877,0.188000,0.83,77.0970,4
"02zt6t7PXc7vHy3Kvu8iHi","Once Too Often (03-20-44)",1,178667,0,"['Ella Fitzgerald']","['5V0MlUE1Bft0mbLlND7FJz']","1944",0.79400,0.274,10,-10.0400,0,0.05380,0.862,0.0,0.060600,0.804,129.6920,4
"034Ef8hgYbtZli4BroCbo1","No Me Digas Nada",13,171000,0,"['Los Secretos']","['2KEDbpUlz9nwtGywHT4gyf']","1981-01-15",0.57600,0.912,2,-10.3040,1,0.03070,0.00152,0.00279,0.045200,0.961,148.8990,4
"036CtUcmWCKyUwXIvdublh","Anjelie",27,313880,0,"['Flanella']","['3cwdHWqqoGRUd57ERrbj1v']","2004-12-27",0.58300,0.362,2,-13.7670,1,0.02530,0.0824,0.000729,0.086200,0.323,130.0530,4
"036VdTP0ggdePwbvbFuT8w","Loving You",39,133867,0,"['Elvis Presley']","['43ZHCT0cAZBISjO8DG9PnE']","1957-06-20",0.25400,0.0432,1,-18.9410,1,0.03540,0.974,0.00279,0.103000,0.357,172.8720,3
"036fV8swMleTnjOdhVDV1E","Cykady na Cykladach - 2011 Remaster",46,179227,0,"['Maanam']","['4MiKufcWLuX6KDLzqhUgQD']","1995",0.45400,0.84,6,-7.1690,0,0.31200,0.0682,0.00103,0.221000,0.898,178.1680,4
"037TmzzcXIqAiTnOj1eGf7","Lei no",13,174126,0,"['Enzo Carella']","['5OJ0DNeHpHq7b6fHWRaPp9']","1981",0.61600,0.436,1,-14.2210,1,0.04360,0.0841,0.00201,0.105000,0.791,93.4250,4
"03AMfxhiuPDtqVBUGdzFOU","Chhod Mujhe Na Ja",0,206627,0,"['Lata Mangeshkar']","['61JrslREXq98hurYL2hYoc']","1951-12-31",0.38200,0.457,6,-9.4040,1,0.03340,0.939,1.05e-06,0.154000,0.609,79.2840,4
"03BAOLLnYgpNz6FbVCcST7","Zulato Bai Ras Zula",9,277027,0,"['Lata Mangeshkar']","['61JrslREXq98hurYL2hYoc']","1979-12-31",0.26100,0.62,6,-12.0140,1,0.06450,0.962,0.868,0.579000,0.803,75.7560,4
"03CKdROJ3sAs87hzM9Hjnh","Este Cha Cha Chá",8,176600,0,"['La Sonora Matancera']","['01p7Homi0d4XxZ06f2NYYD']","1956-01-01",0.78700,0.285,9,-12.8850,0,0.05650,0.624,0.087,0.148000,0.709,129.2780,4
"03EPUCnLGxmEE24jObpTWn","Look to the Rainbow",0,206467,0,"['Burton Lane', 'Ella Logan', 'Donald Richards', 'The Lyn Murray Singers', 'Ray Charles']","['2I94yBi5nYiyVs00T7NxWA', '2h6itHBcNRfkn7brulMYsS', '4wNTu9E8ZNhDCh80oHNKl3', '1hK263gqKlB1FgbHybSmNU', '1eYhYunlNJlDoQhtYBvPsi']","1947",0.37900,0.144,10,-15.7510,1,0.04270,0.982,0.00166,0.286000,0.363,132.9520,5
"03HF18PyO2aob3htRSW0js","070 - Wer hat Tims Mutter entführt? - Teil 24",27,98640,0,"['TKKG Retro-Archiv']","['0i38tQX5j4gZ0KS3eCMoIl']","1990-02-01",0.69000,0.485,0,-10.6450,1,0.93800,0.457,0.0,0.582000,0.753,80.9820,4
"03L76Pappow8L5V2fK71wk","An American Trilogy - Live at The Honolulu International Center, Hawaii January 14, 1973",30,273747,0,"['Elvis Presley']","['43ZHCT0cAZBISjO8DG9PnE']","1973-02-04",0.21100,0.276,0,-14.4030,1,0.04920,0.825,0.41,0.696000,0.144,84.1460,4
"03M69YsUjWF7wGfQ4hwBd6","El Alacrán - Instrumental (Remasterizado)",0,175013,0,"['Francisco Canaro']","['2maQMqxNnlRrBrS1oAsrX9']","1927-09-05",0.89900,0.262,1,-10.0610,1,0.24700,0.995,0.374,0.206000,0.693,112.4310,4
"03MB4uIPXZJ63F1HQk0Bns","Introduction: Also Sprach Zarathustra (Theme From 2001: A Space Odyssey) - Live",22,65653,0,"['Elvis Presley']","['43ZHCT0cAZBISjO8DG9PnE']","1972-06-01",0.33100,0.168,0,-14.8290,1,0.03300,0.538,0.0997,0.589000,0.0588,71.5600,3
"03O9KGk9sL87OTISNZs3aE","Ek Tu Na Mila Sari Duniya Mili",8,254250,0,"['Lata Mangeshkar']","['61JrslREXq98hurYL2hYoc']","1965-01-01",0.31900,0.435,9,-9.5480,1,0.03310,0.949,0.00273,0.127000,0.476,144.1780,3
"03Qa05M3eUKGGfoPdUKlAO","Sandia Calada - Remasterizado",0,166507,0,"['Francisco Canaro', 'Charlo']","['2maQMqxNnlRrBrS1oAsrX9', '3Ry0Bx0jq7Z6nbzTfcsvkL']","1928-09-24",0.74300,0.232,11,-14.1500,1,0.22100,0.993,0.721,0.108000,0.809,112.3650,4
"03TIKoaX56q27pRyYZ9zPe","Mai Ri Main Kase Kahoon",16,262924,0,"['Lata Mangeshkar']","['61JrslREXq98hurYL2hYoc']","1970-12-31",0.38800,0.412,11,-8.4710,1,0.03550,0.945,2.46e-05,0.184000,0.45,137.5110,4
"03UVgidiSdTQMo6nKItb3A","Woh Aayenge Khushi Bankar",0,200053,0,"['Lata Mangeshkar']","['61JrslREXq98hurYL2hYoc']","1953-12-31",0.52300,0.349,11,-10.3600,1,0.03490,0.991,0.0,0.252000,0.593,120.2070,4
"03UcRmYgoTYJkLmIYcniqp","Me Siento Enamorado",8,168093,0,"['La Sonora Matancera', 'Leo Marini']","['01p7Homi0d4XxZ06f2NYYD', '3Y5vifXLGyyHfY99BH73Ld']","1956-01-01",0.58000,0.474,7,-11.7160,0,0.06280,0.495,8.34e-05,0.214000,0.966,132.2390,4
"03UfanaHgYdhu45vUfh9Kb","081 - Horror-Trip im Luxusauto - Teil 04",27,127200,0,"['TKKG Retro-Archiv']","['0i38tQX5j4gZ0KS3eCMoIl']","1992-06-01",0.58700,0.794,7,-9.2160,1,0.83500,0.179,0.0,0.473000,0.266,120.3800,4
"03VXYgIR71BH5eMrQx7uFN","Malafemmena",1,202200,0,"['Giacomo Rondinella']","['4tqoMRYZ4gXsSTbvvZcnzT']","1950",0.40000,0.139,0,-13.2080,1,0.04340,0.991,0.000102,0.081400,0.205,81.6890,5
"03Vs6b3jee5YNsJhNKwzej","Aawaz Deke Humen Tum Bulao",23,188600,0,"['Lata Mangeshkar', 'Mohammed Rafi']","['61JrslREXq98hurYL2hYoc', '0gXDpqwYNDODn7fB0RDN8J']","1962-01-01",0.29800,0.319,4,-13.6370,1,0.04130,0.968,0.0386,0.124000,0.579,159.1590,5
"03YZ3SmELE9LlojJG3GgEl","The Song Is Ended",14,150160,0,"['Ella Fitzgerald', 'Paul Weston And His Orchestra']","['5V0MlUE1Bft0mbLlND7FJz', '3EVyH5tLgdq62aXTdKfzey']","1958-01-01",0.63200,0.263,5,-11.0660,1,0.06590,0.849,0.0,0.353000,0.539,118.8410,4
"03cnduvSmtMO1XdgISuc48","Aa Mere Humjoli Aa",7,359053,0,"['Lata Mangeshkar', 'Mohammed Rafi']","['61JrslREXq98hurYL2hYoc', '0gXDpqwYNDODn7fB0RDN8J']","1969-12-01",0.45700,0.593,6,-8.9860,1,0.05750,0.914,0.126,0.182000,0.824,95.7380,4
"03dSPyRXS1Lim8RJrDTay2","073 - Herr der Schlangeninsel - Teil 12",28,108000,0,"['TKKG Retro-Archiv']","['0i38tQX5j4gZ0KS3eCMoIl']","1990-07-01",0.55200,0.752,8,-9.2900,1,0.50900,0.133,0.0,0.689000,0.516,93.9370,3
"03efi4Dcru9HIo9p9GVg01","I Fell In Love With A Dream (05-09-40)",2,193667,0,"['Ella Fitzgerald']","['5V0MlUE1Bft0mbLlND7FJz']","1941",0.55000,0.131,2,-13.0840,1,0.03260,0.988,1.49e-06,0.443000,0.379,93.4630,4
"03kHvoUV2HZdAUftW0HeFz","Steamroller Blues - Live at the Honolulu International Center",31,184161,0,"['Elvis Presley']","['43ZHCT0cAZBISjO8DG9PnE']","1973-02-02",0.53800,0.621,4,-10.3650,1,0.03490,0.592,0.221,0.929000,0.722,88.0170,4
"03kYvaEpbEWIf7bnNoye1T","What Shall I Do?",5,163973,0,"['Gladys Knight', 'The Pips']","['2aXiJJHJei5BmCykxI37y0', '1K522fT5ULeq6z60EHOWRt']","1961",0.62300,0.442,3,-12.1740,1,0.07820,0.85,0.0,0.140000,0.65,113.1890,4
"03mRDjIfj35TbboNkl5LId","Sellel Ööl",7,228911,0,"['Caater', 'Stellah']","['73cwKuHtvGzXIWHAtt4QzB', '3kZNJlehEvS8kAYEgL5dVP']","1997-06-18",0.70800,0.914,0,-5.9750,0,0.03130,0.0785,5.71e-05,0.072600,0.459,135.1600,4
"03nqzgT74U7DvePlJBX0rF","Mentir en Amor Es Pecado - Remasterizado",0,198000,0,"['Francisco Canaro', 'Carlos Galán']","['2maQMqxNnlRrBrS1oAsrX9', '7HbwyjKT1nF0979kdMaNoO']","1934-01-10",0.50000,0.213,7,-11.6590,1,0.04650,0.993,0.00119,0.364000,0.793,137.7820,4
"03obMO8O3LUfONju7NIK9C","Arabella, Op. 79, TrV 263 / Act 1: Er ist der Richtige nicht für mich!",0,421867,0,"['Richard Strauss', 'Lisa della Casa', 'Hilde Gueden', 'Wiener Philharmoniker', 'Rudolf Moralt', 'Karl Böhm']","['6pAwHPeExeUbMd5w7Iny6D', '4ozpyL0BMzhqUDa98bISQE', '6wC8AF31dHArqcz5j0QDJB', '003f4bk13c6Q3gAUXv7dGJ', '2JY7D15ZLEE1YmOvXntJBZ', '3fyr5uksidSlLzsUjRIz5A']","1948",0.16000,0.245,5,-14.6750,1,0.04450,0.979,0.000725,0.104000,0.0513,72.8880,4
"03qMcsSdhDbuVri8gWlSSP","Come y Vuelve - Album Versión",27,257000,0,"['Silvestre Dangond', 'Juancho De La Espriella']","['3OcvS8PzSGYMBvLdzY6g3e', '2jyCUmtPh36YRwhuhxzUZ3']","2008-06-11",0.60300,0.854,0,-5.4630,1,0.06950,0.585,2.23e-05,0.329000,0.963,103.9530,4
"03rvabiKmKjhEyPqBSPA0U","Aaj Mere Man Mein Sakhi",3,232627,0,"['Lata Mangeshkar']","['61JrslREXq98hurYL2hYoc']","1952-12-31",0.56100,0.429,6,-10.7110,1,0.10600,0.889,2.72e-05,0.530000,0.895,163.3690,3
"03vHp82qmsmDm1O9LFXTYH","Shine",2,174160,0,"['Ella Fitzgerald & The Mills Brothers']","['601cDM0sjseUnd4vfNN8Na']","1950",0.64400,0.138,2,-15.2710,1,0.08810,0.97,0.00496,0.052300,0.729,141.1600,4
"03w0JAy22hxUDRKLNPradE","Un Sueño - Instrumental (Remasterizado)",0,170000,0,"['Francisco Canaro']","['2maQMqxNnlRrBrS1oAsrX9']","1928-10-03",0.79100,0.15,11,-12.2560,1,0.11200,0.994,0.553,0.220000,0.706,116.3260,4
"03whQz2AOGIKgNU3NQW6a0","Fascinating Rhythm",24,206413,0,"['Ella Fitzgerald']","['5V0MlUE1Bft0mbLlND7FJz']","1959-01-01",0.66800,0.286,8,-12.9550,1,0.07640,0.79,9.58e-06,0.084900,0.462,114.2790,4
"041DL6zfbzDngQL3n5Grht","Verdi : Un ballo in maschera : Preludio to Act 1",0,221427,0,"['Giuseppe Verdi', 'Angelo Questa', 'Orchestra Sinfonica Di Torino Della Rai']","['1JOQXgYdQV2yfrhewqx96o', '5FOv1We0rWcccUbSExgFKZ', '6r9Z05svhqtOdMOOIr0Kjy']","1954",0.20300,0.0137,1,-31.1800,0,0.04160,0.894,0.237,0.047900,0.0852,76.3650,4
"041FRBHLwDqohfnPY3iqZg","Apriendan los Pedigueños - Remasterizado",0,210000,0,"['Francisco Canaro', 'Charlo']","['2maQMqxNnlRrBrS1oAsrX9', '3Ry0Bx0jq7Z6nbzTfcsvkL']","1930-12-05",0.73000,0.476,8,-8.1540,1,0.38500,0.993,0.616,0.404000,0.961,152.4560,3
"042LVjMzuH7vzQdPBDwdnV","Suni Jo Unke Aane Ki Aahat",13,198440,0,"['Lata Mangeshkar']","['61JrslREXq98hurYL2hYoc']","1978-03-22",0.38400,0.633,5,-10.6170,0,0.04720,0.831,1.99e-05,0.146000,0.766,89.3040,4
"048oibp4lXj6lNwE2blIog","Jind Le Gaya",19,357680,0,"['Lata Mangeshkar']","['61JrslREXq98hurYL2hYoc']","1985-11-23",0.31900,0.814,5,-7.5100,0,0.09030,0.76,9.47e-06,0.124000,0.551,157.2500,4
"04Jlrf58ai6QIuyEsN5I6E","Sapne Suhane Ladakpan Ke",6,238427,0,"['Lata Mangeshkar']","['61JrslREXq98hurYL2hYoc']","1961-12-01",0.46400,0.528,3,-8.0400,0,0.03580,0.924,0.000338,0.081900,0.839,116.2470,4
"04N18CfIbOJPnVLGOKgJNB","Wherever I Lay My Hat (That's My Home)",54,250053,0,"['Paul Young']","['6rqU9HQ57NYGBnBzbrY3a4']","2003-07-01",0.63000,0.514,10,-8.0050,1,0.05210,0.247,0.0,0.098900,0.477,89.1280,4
"04PxH7CFGAaAvo6j0zZAOr","Brać",42,229407,0,"['Donatan', 'Cleo', 'Enej']","['1jWDblyJH2DelrPyt87yZV', '0ZXDvZqBzwZLsHRXhuTbpR', '5Dhx2Dt5jkQDTORznqwjo0']","2014-11-07",0.70400,0.77,1,-4.9860,0,0.06660,0.0288,0.0,0.299000,0.534,100.0310,4
"04RedUeDN5QjRSJveIz6vp","Saiyan Be-Imaan",23,212976,0,"['Lata Mangeshkar']","['61JrslREXq98hurYL2hYoc']","1965-12-06",0.34500,0.524,5,-11.2040,1,0.05210,0.974,0.239,0.732000,0.798,137.6640,5
"04SboPX29wZcu9OjUx9zJj","Varadaayini Sri Vaageswari Devi",0,151720,0,"['Bellary Lalitha']","['2SlaYo28NRuw11WV9JNkbp']","1943-12-31",0.41900,0.254,1,-11.5710,1,0.03780,0.918,0.78,0.406000,0.473,67.3450,4
"04U5rZFpjWF5cs4DnjWusc","Take Another Guess (01-14-37)",4,165160,0,"['Ella Fitzgerald']","['5V0MlUE1Bft0mbLlND7FJz']","1937",0.63900,0.528,1,-8.4550,1,0.09070,0.978,0.000243,0.433000,0.706,77.0250,5
"04eBItNb4WohCQ6x1ccA80","Leave Right Now",50,214200,0,"['Will Young']","['2U6gqwyl9F33YxawnFrZG7']","2003",0.64000,0.449,6,-8.6740,1,0.03850,0.149,0.0,0.108000,0.391,81.9750,4
"04eK815eBUeRBUDkltlbZ6","Hoga Thanedar Too",13,422307,0,"['Lata Mangeshkar', 'Kishore Kumar']","['61JrslREXq98hurYL2hYoc', '0GF4shudTAFv8ak9eWdd4Y']","1987-06-29",0.45100,0.813,1,-8.4620,0,0.03450,0.503,2.2e-06,0.070900,0.86,93.0470,4
"04eRQkJUh58VwPXNYCP7V3","Dil Ka Sahara Toot Na Jaye",0,185574,0,"['Lata Mangeshkar']","['61JrslREXq98hurYL2hYoc']","1949-01-01",0.69300,0.297,1,-10.5190,0,0.04720,0.979,0.000164,0.135000,0.731,122.9600,4
"04fXqR0HzzYrT3PWWOD99H","Noches De Buenos Aires",1,167960,0,"['Orquesta Francisco Canaro']","['6OgtvsrThrS84HrUJouRER']","1935-01-01",0.64800,0.229,10,-11.7110,1,0.03900,0.931,0.00333,0.317000,0.626,117.6910,4
"04hgHkFYo94aXqzMrCy8rk","Rootha Hua Hai Chanda",0,151719,0,"['Lata Mangeshkar']","['61JrslREXq98hurYL2hYoc']","1951-12-31",0.51400,0.119,10,-17.0870,0,0.08190,0.995,0.915,0.206000,0.795,172.4850,3
"04hq3UkPfNlOQReFsWhIJI","Tene Cuidado - Remasterizado",0,168520,0,"['Francisco Canaro', 'Roberto Maida']","['2maQMqxNnlRrBrS1oAsrX9', '6OiarJpZWTn6cj4oTlsFY7']","1936-01-10",0.58000,0.343,11,-15.1280,1,0.09160,0.995,0.933,0.122000,0.847,155.7330,3
"04j32Lc8dqMat0VxRFYTwz","Ay! Qué Rico Amor",4,149613,0,"['La Sonora Matancera']","['01p7Homi0d4XxZ06f2NYYD']","1957-01-01",0.70000,0.452,8,-8.1110,1,0.07760,0.757,4.24e-05,0.084100,0.931,109.7470,4
"04kYMzoCKjg7xSrnEkZ4tl","Lo Pyar Ki Ho Gayi Jeet",0,220693,0,"['Lata Mangeshkar']","['61JrslREXq98hurYL2hYoc']","1951-12-01",0.77400,0.279,9,-15.5580,1,0.06400,0.882,4.39e-06,0.268000,0.838,130.9180,4
"04sYEzO2ttKHthVlpnED1f","Õnnelik Taas",6,315013,0,"['Caater', 'Stellah']","['73cwKuHtvGzXIWHAtt4QzB', '3kZNJlehEvS8kAYEgL5dVP']","1997-06-18",0.58800,0.996,9,-5.8010,0,0.03880,0.00289,0.891,0.616000,0.487,140.0200,4
"04vBWLPulHp6MN8KfkLqVv","C'è una persona sola che ci può consigliare",0,116173,0,"['Giacomo Puccini', 'Alfredo Simonetto', 'Orchestra Lirica di Torino della Rai']","['0OzxPXyowUEQ532c9AmHUR', '36O03XCmU8ILYANUVF0L00', '1eqPFtAMfxhDt8g3RpfTPv']","1951",0.52000,0.337,2,-13.3470,1,0.27100,0.99,0.0,0.138000,0.339,135.3520,1
"04wUuScZcskGGpnSEt5Vmb","Janeman Tum Kamal Karte Ho",21,340680,0,"['Lata Mangeshkar', 'Kishore Kumar']","['61JrslREXq98hurYL2hYoc', '0GF4shudTAFv8ak9eWdd4Y']","1977-12-01",0.30200,0.548,6,-12.1780,1,0.05090,0.585,4.13e-05,0.135000,0.763,96.0850,4
"04y5GY9XLyrci4cVMQlSmZ","Oh! mio babbino caro",0,417907,0,"['Giacomo Puccini', 'Alfredo Simonetto', 'Orchestra Lirica di Torino della Rai']","['0OzxPXyowUEQ532c9AmHUR', '36O03XCmU8ILYANUVF0L00', '1eqPFtAMfxhDt8g3RpfTPv']","1951",0.27100,0.156,1,-17.4800,1,0.07980,0.989,0.00938,0.378000,0.112,75.3280,3
"052JXN8f26wYYu23k953PM","Jane Kyon Log Mohabbat Kiya",30,299160,0,"['Lata Mangeshkar']","['61JrslREXq98hurYL2hYoc']","1970-01-01",0.38800,0.456,1,-11.3460,0,0.04840,0.931,7.8e-05,0.110000,0.396,138.0760,4
"052Yyc2Jglj64e5CMbqdF4","Rover (Remix) [feat. Hooligan Hefs, Youngn Lipz and Hooks]",61,216944,1,"['S1mba', 'Hooligan Hefs', 'Youngn Lipz', 'Hooks']","['71jSVPQ6yskfyvWeiwvT5s', '1VXE1xqGNlT9HG6TcjpQ9I', '36PxHmbx5QrRTpuCaw4FuV', '3ByS6WHuxmY7mMp7HsVn3u']","2020-06-12",0.59900,0.641,11,-6.4650,0,0.26900,0.346,0.0,0.292000,0.731,144.1170,5
"055EbaG2ZFdHmoJADSpjCn","Verano Rosa",39,89196,0,"['CisaBella']","['5Wt6FHgygwwzgkosuuzTU1']","2020-07-09",0.72700,0.219,9,-15.7180,0,0.03110,0.0543,0.942,0.278000,0.388,139.9950,4
"056FQRNEsN4J0xUke9p7tG","Quedate Quieta - Instrumental (Remasterizado)",0,138307,0,"['Francisco Canaro']","['2maQMqxNnlRrBrS1oAsrX9']","1928-09-17",0.67700,0.218,9,-20.5440,1,0.21000,0.996,0.92,0.110000,0.966,72.1080,1
"056LMajUc6GLM8Cb7GAkNz","Katinka - Instrumental (Remasterizado)",0,162507,0,"['Francisco Canaro']","['2maQMqxNnlRrBrS1oAsrX9']","1926-08-15",0.47300,0.11,5,-15.7200,0,0.22900,0.995,0.84,0.114000,0.801,214.8170,4
"058A8NFVMcfRphgOpxXH9M","חנוך מחנך",8,221000,0,"['Carmella Gross & Wagner']","['3Jek5TilNLhv1n7lyOrSCj']","1991-01-01",0.71700,0.604,5,-10.3830,1,0.03260,0.103,1.49e-05,0.101000,0.582,130.9230,4
"05A9LSscRO6tHX3xgoDJ0p","Change Partners",23,198120,0,"['Ella Fitzgerald', 'Paul Weston And His Orchestra']","['5V0MlUE1Bft0mbLlND7FJz', '3EVyH5tLgdq62aXTdKfzey']","1958-01-01",0.26300,0.147,0,-15.0120,1,0.03970,0.92,0.0,0.108000,0.194,168.6210,4
"05CBEqQ8CWilFUNW7vYPi9","Badla Nazar Aata Hai Zamane Ka",0,187628,0,"['Premlata', 'Satish Batra']","['1z2MqEvpjBXSPiSEpoULkG', '1L2nBl0mNnfETD9eSjnmAQ']","1949-12-31",0.35900,0.212,11,-16.6670,1,0.06390,0.995,0.977,0.337000,0.787,72.7530,4
"05CM8z8uYj064zvn6YOAHj","El Llorón - Remasterizado",0,132493,0,"['Francisco Canaro', 'Alberto Arenas']","['2maQMqxNnlRrBrS1oAsrX9', '18BHsxofhEfFipjtMUDemC']","1951-03-14",0.58900,0.432,8,-9.4350,1,0.16300,0.995,0.79,0.126000,0.903,88.2920,4
"05DFeO6x1ORBQwWGsmZrgM","Yo Me Mato - Instrumental (Remasterizado)",0,138587,0,"['Francisco Canaro']","['2maQMqxNnlRrBrS1oAsrX9']","1927-08-16",0.77100,0.0677,5,-30.2160,1,0.08420,0.995,0.899,0.110000,0.969,112.9360,4
"05E60GLnBS8eMhcAsIbfpM","Besos de Miel - Remasterizado",0,189000,0,"['Francisco Canaro', 'Charlo', 'Ada Falcón']","['2maQMqxNnlRrBrS1oAsrX9', '3Ry0Bx0jq7Z6nbzTfcsvkL', '1bshphZh29CbPD7uyWxxk3']","1931-12-11",0.84000,0.418,2,-6.5050,0,0.07370,0.984,8.11e-06,0.144000,0.818,122.7620,4
"05IbyxtzqfYtmfN7YmPet8","Entre un Cubano y un San Martín - Remasterizado",0,189493,0,"['Francisco Canaro', 'Charlo']","['2maQMqxNnlRrBrS1oAsrX9', '3Ry0Bx0jq7Z6nbzTfcsvkL']","1930-12-05",0.78400,0.269,8,-10.6330,1,0.08020,0.992,0.746,0.212000,0.961,108.5630,4
"05KJWkXXrQtyWpyT7e6hCd","Ho un desiderio anch'io!",0,116333,0,"['Giacomo Puccini', 'Fernando Previtali', 'Orchestra Lirica e Coro di Milano della RAI']","['0OzxPXyowUEQ532c9AmHUR', '309Pq41jTaux8IeVeOIk6u', '5Cii7o15wlPgk2PTUPT6uM']","1951",0.36200,0.0768,8,-21.6510,1,0.13600,0.995,0.489,0.389000,0.147,70.9020,3
"05OE7u1Wgbhx7oTt10yy9h","Black Coffee (04-28-49)",11,185293,0,"['Ella Fitzgerald']","['5V0MlUE1Bft0mbLlND7FJz']","1949",0.25000,0.158,0,-13.2790,1,0.03530,0.98,1.13e-05,0.358000,0.314,62.1080,4
"05OLDtPmxfZx7noy5jd8V1","Le dame lungi son",0,442973,0,"['Friedrich von Flotow', 'Francesco Molinari-Pradelli', 'Orchestra Sinfonica e Coro di Torino della RAI']","['1fiVwfyL3nKnmVz7580kET', '66k7IrRNS0asVkppCoq0zN', '12vx5jubsuop7nNGeDCFp9']","1955",0.35600,0.244,0,-15.7260,1,0.06280,0.967,2.81e-06,0.250000,0.19,88.5400,1
"05OVjjjYs6DWxpJnTiwtyy","Om Namah Shivaye",10,229173,0,"['Lata Mangeshkar']","['61JrslREXq98hurYL2hYoc']","1984-12-01",0.50700,0.407,2,-9.9310,0,0.03170,0.821,0.0,0.100000,0.221,120.8930,3
"05PAW09mIzm49rKTLfqUBr","Chahe Raho Door Chahe Raho Paas",28,210520,0,"['Kishore Kumar', 'Lata Mangeshkar']","['0GF4shudTAFv8ak9eWdd4Y', '61JrslREXq98hurYL2hYoc']","1972-01-01",0.46800,0.741,8,-5.0720,0,0.07380,0.85,3.46e-05,0.170000,0.547,82.8590,4
"05T5cnFmAXiiBWV5wtM3tX","007 - Rätsel um die alte Villa - Teil 05",34,94307,0,"['TKKG Retro-Archiv']","['0i38tQX5j4gZ0KS3eCMoIl']","1982-01-01",0.70900,0.337,1,-11.5110,1,0.91800,0.558,0.0,0.592000,0.436,113.1700,5
"05UEdT06NxdH4JTgltDnaw","Jhidkaruni Tu Jasi Rage",0,191800,0,"['Lata Mangeshkar']","['61JrslREXq98hurYL2hYoc']","1953-12-31",0.43700,0.146,11,-16.7370,0,0.06030,0.992,0.943,0.108000,0.507,76.4380,4
"05c4YHijFjC2VNiRlgepif","Por Tu Amor - Remasterizado",0,171493,0,"['Francisco Canaro', 'Ernesto Fama']","['2maQMqxNnlRrBrS1oAsrX9', '0nRShN4m4GvQv1O4igorb6']","1932-12-26",0.78400,0.385,5,-9.6750,1,0.06900,0.991,0.647,0.439000,0.96,133.3050,4
"05cdSIH6tDVWhEaXiplC0H","Dil Dhadke Nazar Sharmaye",18,186906,0,"['Lata Mangeshkar']","['61JrslREXq98hurYL2hYoc']","1951-01-01",0.58300,0.314,1,-14.8850,1,0.05090,0.977,0.8,0.242000,0.94,153.7730,4
"05dkdnkhRVjyoqlHPDKw9u","077 - Der erpresste Erpresser - Teil 10",27,93640,0,"['TKKG Retro-Archiv']","['0i38tQX5j4gZ0KS3eCMoIl']","1991-08-01",0.64200,0.462,7,-11.6600,0,0.48800,0.303,0.0,0.366000,0.621,120.8480,4
