CustomerID,Campaign,CampaignTiming,channel,open,click,SalesChannel,ConversionChannel,Reach,Target,Departure,offer
"0617-AQNWT",4,2,"SMS",0,0,,,"Phone","Cross Sell Phone","DSL and No phone service","Discount"
"0619-OLYUR",14,2,"Email",0,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"0619-OLYUR",13,1,"SMS",0,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"0620-DLSLK",12,3,"Call Center",1,1,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"0620-DLSLK",11,2,"Email",1,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"0620-DLSLK",10,1,"SMS",0,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"0620-XEFWH",3,2,"Call Center",1,1,"TeleSales",,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"0620-XEFWH",2,1,"Email",0,0,"TeleSales","Digital","DSL","Cross Sell Box","No internet service","Buy One Get One"
"0620-XEFWH",1,3,"SMS",1,1,"TeleSales",,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"0621-CXBKL",3,1,"Call Center",0,0,"Web","Digital","DSL","Cross Sell Box","No internet service","Buy One Get One"
"0621-CXBKL",2,2,"Email",0,0,"Web",,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"0621-CXBKL",1,3,"SMS",1,0,"Web",,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"0621-JFHOL",6,3,"Call Center",0,0,,,"Phone","Cross Sell Phone","DSL and No phone service","Discount"
"0621-JFHOL",5,1,"Email",0,0,,,"Phone","Cross Sell Phone","DSL and No phone service","Discount"
"0621-JFHOL",4,2,"SMS",0,0,,,"Phone","Cross Sell Phone","DSL and No phone service","Discount"
"0625-AFOHS",3,2,"Call Center",0,0,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"0625-AFOHS",2,3,"Email",0,0,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"0625-AFOHS",1,1,"SMS",0,0,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"0628-CNQRM",8,2,"Email",1,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"0628-CNQRM",7,1,"SMS",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"0644-OQMDK",12,3,"Call Center",1,1,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"0644-OQMDK",11,1,"Email",1,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"0644-OQMDK",10,2,"SMS",1,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"0654-PQKDW",8,1,"Email",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"0654-PQKDW",7,2,"SMS",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"0661-WCQNQ",8,1,"Email",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"0661-WCQNQ",7,2,"SMS",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"0661-XEYAN",6,1,"Call Center",0,0,,,"Phone","Cross Sell Phone","DSL and No phone service","Discount"
"0661-XEYAN",5,3,"Email",0,0,,,"Phone","Cross Sell Phone","DSL and No phone service","Discount"
"0661-XEYAN",4,2,"SMS",0,0,,,"Phone","Cross Sell Phone","DSL and No phone service","Discount"
"0665-XHDJU",14,1,"Email",0,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"0665-XHDJU",13,2,"SMS",0,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"0674-GCDXG",8,1,"Email",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"0674-GCDXG",7,2,"SMS",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"0679-IDSTG",12,2,"Call Center",0,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"0679-IDSTG",11,3,"Email",1,1,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"0679-IDSTG",10,1,"SMS",0,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"0680-DFNNY",14,1,"Email",0,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"0680-DFNNY",13,2,"SMS",1,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"0689-DSXGL",12,1,"Call Center",0,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"0689-DSXGL",11,2,"Email",0,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"0689-DSXGL",10,3,"SMS",0,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"0691-NIKRI",14,1,"Email",1,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"0691-NIKRI",13,2,"SMS",1,1,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"0696-UKTOX",8,1,"Email",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"0696-UKTOX",7,2,"SMS",1,1,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"0699-NDKJM",6,3,"Call Center",1,1,"Agent","Call Center","Phone","Cross Sell Phone","DSL and No phone service","Discount"
"0699-NDKJM",5,2,"Email",0,0,"Agent",,"Phone","Cross Sell Phone","DSL and No phone service","Discount"
"0699-NDKJM",4,1,"SMS",0,0,"Agent",,"Phone","Cross Sell Phone","DSL and No phone service","Discount"
"0701-RFGFI",14,2,"Email",1,1,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"0701-RFGFI",13,1,"SMS",0,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"0701-TJSEF",8,1,"Email",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"0701-TJSEF",7,2,"SMS",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"0704-VCUMB",3,3,"Call Center",1,1,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"0704-VCUMB",2,2,"Email",0,0,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"0704-VCUMB",1,1,"SMS",0,0,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"0708-LGSMF",8,2,"Email",1,1,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"0708-LGSMF",7,1,"SMS",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"0709-TVGUR",14,1,"Email",0,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"0709-TVGUR",13,2,"SMS",1,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"0722-TROQR",14,1,"Email",0,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"0722-TROQR",13,2,"SMS",1,1,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"0723-DRCLG",14,1,"Email",0,0,"Agent",,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"0723-DRCLG",13,2,"SMS",1,0,"Agent","SMS","Option","Upsell","Fiber optic with premium mobile","No Offer"
"0723-VSOBE",6,2,"Call Center",0,0,,,"Phone","Cross Sell Phone","DSL and No phone service","Discount"
"0723-VSOBE",5,1,"Email",0,0,,,"Phone","Cross Sell Phone","DSL and No phone service","Discount"
"0723-VSOBE",4,3,"SMS",1,1,,,"Phone","Cross Sell Phone","DSL and No phone service","Discount"
"0727-BNRLG",14,1,"Email",0,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"0727-BNRLG",13,2,"SMS",1,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"0730-KOAVE",14,2,"Email",1,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"0730-KOAVE",13,1,"SMS",0,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"0731-EBJQB",3,3,"Call Center",1,1,"Agent","Call Center","DSL","Cross Sell Box","No internet service","Buy One Get One"
"0731-EBJQB",2,1,"Email",1,0,"Agent",,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"0731-EBJQB",1,2,"SMS",1,0,"Agent",,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"0742-MOABM",8,2,"Email",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"0742-MOABM",7,1,"SMS",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"0746-JTRFU",6,2,"Call Center",0,0,,,"Phone","Cross Sell Phone","DSL and No phone service","Discount"
"0746-JTRFU",5,1,"Email",0,0,,,"Phone","Cross Sell Phone","DSL and No phone service","Discount"
"0746-JTRFU",4,3,"SMS",0,0,,,"Phone","Cross Sell Phone","DSL and No phone service","Discount"
"0750-EKNGL",3,1,"Call Center",0,0,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"0750-EKNGL",2,3,"Email",1,1,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"0750-EKNGL",1,2,"SMS",1,0,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"0754-EEBDC",3,2,"Call Center",0,0,"Agent",,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"0754-EEBDC",2,3,"Email",0,0,"Agent",,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"0754-EEBDC",1,1,"SMS",0,0,"Agent","Shop","DSL","Cross Sell Box","No internet service","Buy One Get One"
"0757-WCUUZ",8,1,"Email",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"0757-WCUUZ",7,2,"SMS",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"0769-MURVM",6,1,"Call Center",0,0,,,"Phone","Cross Sell Phone","DSL and No phone service","Discount"
"0769-MURVM",5,3,"Email",1,1,,,"Phone","Cross Sell Phone","DSL and No phone service","Discount"
"0769-MURVM",4,2,"SMS",1,0,,,"Phone","Cross Sell Phone","DSL and No phone service","Discount"
"0774-IFUVM",8,1,"Email",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"0774-IFUVM",7,2,"SMS",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"0788-DXBFY",3,1,"Call Center",0,0,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"0788-DXBFY",2,2,"Email",0,0,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"0788-DXBFY",1,3,"SMS",1,0,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"0795-LAFGP",8,2,"Email",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"0795-LAFGP",7,1,"SMS",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"0804-YGEQV",3,3,"Call Center",1,1,"Agent","Call Center","DSL","Cross Sell Box","No internet service","Buy One Get One"
"0804-YGEQV",2,2,"Email",1,0,"Agent",,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"0804-YGEQV",1,1,"SMS",0,0,"Agent",,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"0807-ZABDG",8,1,"Email",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"0807-ZABDG",7,2,"SMS",1,1,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"0813-TAXXS",8,1,"Email",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"0813-TAXXS",7,2,"SMS",1,1,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"0824-VWDPO",14,1,"Email",0,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"0824-VWDPO",13,2,"SMS",1,1,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"0829-DDVLK",3,3,"Call Center",0,0,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"0829-DDVLK",2,2,"Email",0,0,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"0829-DDVLK",1,1,"SMS",0,0,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"0840-DCNZE",8,2,"Email",1,1,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"0840-DCNZE",7,1,"SMS",1,1,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"0842-IWYCP",8,2,"Email",1,1,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"0842-IWYCP",7,1,"SMS",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"0848-ZGQIJ",12,1,"Call Center",0,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"0848-ZGQIJ",11,2,"Email",0,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"0848-ZGQIJ",10,3,"SMS",1,1,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"0866-QLSIR",8,2,"Email",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"0866-QLSIR",7,1,"SMS",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"0867-LDTTC",8,2,"Email",1,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"0867-LDTTC",7,1,"SMS",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"0867-MKZVY",14,1,"Email",0,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"0867-MKZVY",13,2,"SMS",0,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"0871-OPBXW",3,1,"Call Center",0,0,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"0871-OPBXW",2,3,"Email",1,0,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"0871-OPBXW",1,2,"SMS",1,0,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"0872-JCPIB",8,2,"Email",1,1,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"0872-JCPIB",7,1,"SMS",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"0876-WDUUZ",12,1,"Call Center",0,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"0876-WDUUZ",11,3,"Email",1,1,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"0876-WDUUZ",10,2,"SMS",0,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"0880-TKATG",14,1,"Email",0,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"0880-TKATG",13,2,"SMS",0,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"0887-HJGAR",8,2,"Email",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"0887-HJGAR",7,1,"SMS",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"0899-WZRSD",14,2,"Email",0,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"0899-WZRSD",13,1,"SMS",0,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"0907-HQNTS",14,2,"Email",0,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"0907-HQNTS",13,1,"SMS",0,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"0909-SDHNU",6,1,"Call Center",0,0,"Agent",,"Phone","Cross Sell Phone","DSL and No phone service","Discount"
"0909-SDHNU",5,3,"Email",1,1,"Agent","Email","Phone","Cross Sell Phone","DSL and No phone service","Discount"
"0909-SDHNU",4,2,"SMS",0,0,"Agent",,"Phone","Cross Sell Phone","DSL and No phone service","Discount"
"0916-KNFAJ",8,1,"Email",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"0916-KNFAJ",7,2,"SMS",1,1,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"0923-PNFUB",12,1,"Call Center",0,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"0923-PNFUB",11,2,"Email",1,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"0923-PNFUB",10,3,"SMS",1,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"0925-VYDLG",14,1,"Email",0,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"0925-VYDLG",13,2,"SMS",1,1,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"0929-PECLO",14,1,"Email",1,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"0929-PECLO",13,2,"SMS",1,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"0930-EHUZA",8,2,"Email",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"0930-EHUZA",7,1,"SMS",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"0936-NQLJU",3,2,"Call Center",1,1,"TeleSales","Call Center","DSL","Cross Sell Box","No internet service","Buy One Get One"
"0936-NQLJU",2,1,"Email",0,0,"TeleSales",,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"0936-NQLJU",1,3,"SMS",1,1,"TeleSales",,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"0939-EREMR",8,2,"Email",1,1,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"0939-EREMR",7,1,"SMS",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"0939-YAPAF",14,2,"Email",1,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"0939-YAPAF",13,1,"SMS",0,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"0947-IDHRQ",12,1,"Call Center",0,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"0947-IDHRQ",11,3,"Email",1,1,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"0947-IDHRQ",10,2,"SMS",1,1,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"0953-LGOVU",6,2,"Call Center",1,1,"Agent","Call Center","Phone","Cross Sell Phone","DSL and No phone service","Discount"
"0953-LGOVU",5,1,"Email",0,0,"Agent",,"Phone","Cross Sell Phone","DSL and No phone service","Discount"
"0953-LGOVU",4,3,"SMS",1,1,"Agent",,"Phone","Cross Sell Phone","DSL and No phone service","Discount"
"0958-YHXGP",12,3,"Call Center",0,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"0958-YHXGP",11,1,"Email",0,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"0958-YHXGP",10,2,"SMS",0,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"0960-HUWBM",14,1,"Email",0,0,"Agent",,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"0960-HUWBM",13,2,"SMS",1,1,"Agent","Shop","Option","Upsell","Fiber optic with premium mobile","No Offer"
"0961-ZWLVI",14,2,"Email",1,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"0961-ZWLVI",13,1,"SMS",0,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"0970-QXPXW",3,2,"Call Center",1,0,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"0970-QXPXW",2,1,"Email",0,0,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"0970-QXPXW",1,3,"SMS",1,0,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"0983-TATYJ",8,2,"Email",1,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"0983-TATYJ",7,1,"SMS",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"0988-JRWWP",8,1,"Email",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"0988-JRWWP",7,2,"SMS",1,1,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"0997-YTLNY",8,2,"Email",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"0997-YTLNY",7,1,"SMS",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"1010-DIAUQ",12,1,"Call Center",0,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"1010-DIAUQ",11,3,"Email",1,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"1010-DIAUQ",10,2,"SMS",1,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"1013-QCWAM",14,2,"Email",1,1,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"1013-QCWAM",13,1,"SMS",1,1,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"1017-FBQMM",14,2,"Email",1,1,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"1017-FBQMM",13,1,"SMS",1,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"1020-JPQOW",14,2,"Email",1,1,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"1020-JPQOW",13,1,"SMS",1,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"1022-RKXDR",3,3,"Call Center",0,0,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"1022-RKXDR",2,2,"Email",0,0,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"1022-RKXDR",1,1,"SMS",0,0,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"1024-VRZHF",14,1,"Email",0,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"1024-VRZHF",13,2,"SMS",0,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"1027-LKKQQ",8,1,"Email",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"1027-LKKQQ",7,2,"SMS",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"1042-HFUCW",8,2,"Email",1,1,"Agent","Shop","Fiber optic","Migration Box","DSL with phone","Discount"
"1042-HFUCW",7,1,"SMS",0,0,"Agent",,"Fiber optic","Migration Box","DSL with phone","Discount"
"1051-GEJLJ",3,1,"Call Center",0,0,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"1051-GEJLJ",2,3,"Email",1,1,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"1051-GEJLJ",1,2,"SMS",1,0,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"1057-FOGLZ",3,3,"Call Center",1,0,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"1057-FOGLZ",2,2,"Email",1,0,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
